RTP-BZ-400-05,Volcanos,YoungRift,LithoRef18-1deg,gradient,Trench,TopoI1,Transform,MeanCurvature-TopoIso-corr,Susceptibility-Sz-LitMod-Aus17-Afr,Ridge,binned-SL2013-2deg,lon,lat,Depth2Moho,VP1,VP2,VP3,VS1,VS2,VS3,Hcc,is_land,maxdepth,maxdepth_sd,volume
-5.4549275636675,30.9801025391,-17.2700004578,52.0705413818,109.0,4564.0,401.985076904,1759.0,-0.0074494737014171,0.019540204899375,1418.0,,166.5,-77.5,25.7,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,26.0954,True,2.327057040352079,0.31155342432852673,6241.517243687298
-4.433215022085,130.575897217,36.2299995422,147.008270264,13.15,4760.0,621.235778809,1650.0,-0.023115505278112,0.0108364018378812,1452.0,,158.5,-76.5,38.5,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,39.1161,True,10.809567943396226,7.061707178719829,31270.871458907786
-4.627507567405,88.6757202148,-19.0300006866,104.48475647,18.0,4737.0,1253.12512207,1644.0,-0.020510767698288,0.0106672329129687,1416.0,,160.5,-76.5,37.3,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,38.5144,True,7.984261115331492,3.8183295146027287,23097.574698572294
4.9019492864625,52.6135787964,82.7799987793,53.8723526001,25.2,2487.0,-930.372009277,2411.0,0.0039431882556528,0.0156370545737437,2010.0,,-103.5,-75.5,31.9,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,27.4206,True,6.274204587450593,2.146621142647128,19467.25480678535
4.6168590784075,59.5567398071,79.2399978638,54.082901001,57.54,2464.0,-162.965438843,2384.0,0.0034530666936184,0.0156333631603124,1983.0,,-102.5,-75.5,31.4,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,27.7163,True,2.775547422579806,0.41681364486208883,8611.814956074364
4.257403969765,66.8532028198,75.7099990845,54.4332427979,32.9,2441.0,-305.629180908,2357.0,0.0029954483639464,0.0156713582691687,1957.0,,-101.5,-75.5,31.9,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,28.2185,True,4.878566515151515,1.279662780459137,15136.946224588386
-4.125239670275,1840.08483887,805.299987793,172.699935913,29.7,1938.0,418.076629639,1796.0,0.0087580927414824,0.01444847893435,1796.0,,-0.5,-75.5,36.6,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,37.0191,True,4.5943360654362415,1.334515871893158,14255.051713287035
-0.2296732347459,1050.16174316,90.6999969482,206.556365967,23.4,4720.0,-23.5525341034,2159.0,-0.0276803816109999,0.0113536724820687,1885.0,,122.5,-75.5,38.0,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,37.9863,True,6.020943704787234,2.2177569663250343,18681.450954411717
3.4586889743825,68.3218383789,18.7600002289,52.3665771484,166.5,796.0,242.095596313,299.299987793,0.0391138331592199,0.018673032464,85.1999969482,,-58.5,-63.5,31.3,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,31.6862,True,1.9844414775661765,0.2656830180758105,10972.665210417526
1.3626469969725,76.6408233643,1121.0,49.1919021606,32.0,224.199996948,360.785705566,13.75,0.004379855282604,0.0072388171101925,1066.0,,-69.5,-54.5,32.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,33.0059,True,3.7347154830607474,1.0070933713823624,26875.586713846056
-0.417113123461673,881.959106445,860.5,117.97328949,57.91,1619.0,234.328140259,251.5,0.017770640254032,0.0083215963968537,1751.0,5.0,169.5,-46.5,27.1,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,26.545,True,1.9989862300680916,0.29828003460557495,17051.72819934659
-3.00302040577,748.456298828,725.0,100.04221344,32.86,1485.0,453.164611816,210.199996948,0.018113873079416,0.0090488202404225,1874.0,,170.5,-45.5,25.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,25.9631,True,3.484301659397755,0.9150520377350415,30263.83380915428
