Latitude,Longitude,Mean_Temperature_C
-72.5,-111.5,-6.35248566875
-72.5,-110.5,-6.568553925
-72.5,-109.5,-6.7885094
-72.5,-108.5,-6.99608038125
-72.5,-107.5,-7.24826433125
-72.5,-106.5,-7.492197075
-72.5,-105.5,-7.70512965
-72.5,-104.5,-7.86355785625
-72.5,-103.5,-8.6573084625
-72.5,-102.5,-10.29457471875
-72.5,-101.5,-11.456653625
-72.5,-100.5,-12.01759715625
-72.5,-99.5,-12.43964578125
-72.5,-98.5,-12.59568975
-72.5,-97.5,-12.64251703125
-72.5,-96.5,-12.536693625
-72.5,-95.5,-11.71380425
-72.5,-94.5,-10.98150240625
-72.5,-93.5,-10.9590491875
-72.5,-92.5,-10.955707625
-72.5,-91.5,-11.2081909375
-72.5,-90.5,-11.31455425
-72.5,-89.5,-11.29407690625
-72.5,-88.5,-11.18756103125
-72.5,-87.5,-10.85296625
-72.5,-86.5,-10.53754809375
-72.5,-85.5,-9.9964180625
-72.5,-84.5,-9.8089104375
-72.5,-83.5,-9.79090303125
-72.5,-82.5,-9.69039934375
-72.5,-81.5,-9.424118
-72.5,-80.5,-9.05763240625
-72.5,-79.5,-9.2635325625
-72.5,-78.5,-10.30846034375
-72.5,-77.5,-11.2707004375
-72.5,-76.5,-10.608055125
-72.5,-75.5,-10.125099125
-72.5,-74.5,-9.712694125
-72.5,-73.5,-9.2453611875
-72.5,-72.5,-10.524463656250001
-72.5,-71.5,-12.115751125
-72.5,-70.5,-12.05968090625
-72.5,-69.5,-11.6277294375
-72.5,-68.5,-11.173738625
-72.5,-67.5,-10.45522109375
-72.5,-66.5,-12.5374641875
-72.5,-65.5,-15.887591375
-72.5,-64.5,-18.597157625
-72.5,-63.5,-19.46147525
-72.5,-62.5,-17.35458275
-72.5,-61.5,-16.1251935
-72.5,-60.5,-15.82421865625
-72.5,-59.5,-14.0956936875
-72.5,-58.5,-13.746438875
-72.5,-57.5,-13.8313464375
-72.5,-56.5,-13.77936559375
-72.5,-55.5,-13.74879075
-72.5,-54.5,-13.711649
-72.5,-53.5,-13.640707125
-72.5,-52.5,-13.47107890625
-72.5,-51.5,-13.2274551875
-72.5,-50.5,-12.92812359375
-72.5,-49.5,-12.54676234375
-72.5,-48.5,-12.05512634375
-72.5,-47.5,-11.46192353125
-72.5,-46.5,-10.992137875000001
-72.5,-45.5,-10.7090835625
-72.5,-44.5,-10.624750125
-72.5,-43.5,-10.553154125
-72.5,-42.5,-10.4987813125
-72.5,-41.5,-10.49401475
-72.5,-40.5,-10.506979062500001
-72.5,-39.5,-10.603864625
-72.5,-38.5,-10.63083646875
-72.5,-37.5,-10.62430003125
-72.5,-36.5,-10.6752930625
-72.5,-35.5,-10.80706784375
-72.5,-34.5,-10.9693584375
-72.5,-33.5,-11.05836875
-72.5,-32.5,-11.09769821875
-72.5,-31.5,-11.093854875
-72.5,-30.5,-11.07354925
-72.5,-29.5,-10.984926125
-72.5,-28.5,-10.76385684375
-72.5,-27.5,-10.4919280625
-72.5,-26.5,-10.2483425625
-72.5,-25.5,-10.109435843750001
-72.5,-24.5,-10.03588109375
-72.5,-23.5,-9.999166375
-72.5,-22.5,-9.860839875
-72.5,-21.5,-9.65657425
-72.5,-20.5,-9.58827971875
-72.5,-19.5,-10.1253968125
-72.5,-18.5,-10.8949070625
-72.5,-17.5,-11.658994625
-72.5,-16.5,-12.3572271875
-72.5,-15.5,-13.37181478125
-72.5,-14.5,-14.673908125
-72.5,-13.5,-15.3407098125
-72.5,-12.5,-15.3153495
-72.5,-11.5,-14.6389540625
-72.5,-10.5,-15.0957850625
-72.5,-9.5,-17.4902963125
-72.5,-8.5,-19.328459625
-72.5,-7.5,-20.270325562500002
-72.5,-6.5,-21.5450258125
-72.5,-5.5,-23.331604875
-72.5,-4.5,-23.9334831875
-72.5,-3.5,-24.0762939375
-72.5,-2.5,-22.9971913125
-72.5,-1.5,-22.1686181875
-72.5,-0.5,-21.7614050625
-72.5,0.5,-23.5952559375
-72.5,1.5,-26.287331625
-72.5,2.5,-27.5843190625
-72.5,3.5,-28.650379125
-72.5,4.5,-30.1506450625
-72.5,5.5,-31.375488937500002
-72.5,6.5,-32.3760158125
-72.5,7.5,-32.55172725
-72.5,8.5,-31.971526
-72.5,9.5,-31.891886
-72.5,10.5,-31.907378
-72.5,11.5,-32.308716
-72.5,12.5,-33.01971525
-72.5,13.5,-32.61335175
-72.5,14.5,-31.878895874999998
-72.5,15.5,-31.0147599375
-72.5,16.5,-30.5943396875
-72.5,17.5,-30.062112875
-72.5,18.5,-28.8454694375
-72.5,19.5,-28.117881750000002
-72.5,20.5,-27.6858615625
-72.5,21.5,-27.3341970625
-72.5,22.5,-28.183086375
-72.5,23.5,-29.7275704375
-72.5,24.5,-31.037921875000002
-72.5,25.5,-32.1989231875
-72.5,26.5,-31.0918905
-72.5,27.5,-29.489258875
-72.5,28.5,-29.0600471875
-72.5,29.5,-28.6698084375
-72.5,30.5,-28.6643868125
-72.5,31.5,-29.3240661875
-72.5,32.5,-30.1832075
-72.5,33.5,-30.669770125
-72.5,34.5,-31.287200875
-72.5,35.5,-32.51481225
-72.5,36.5,-34.14531475
-72.5,37.5,-35.017364875
-72.5,38.5,-35.3427113125
-72.5,39.5,-35.590272125
-72.5,40.5,-35.933878625
-72.5,41.5,-36.3610016875
-72.5,42.5,-36.923004
-72.5,43.5,-37.5473824375
-72.5,44.5,-38.0914801875
-72.5,45.5,-38.6209915625
-72.5,46.5,-39.120878125
-72.5,47.5,-39.6562016875
-72.5,48.5,-40.236297375
-72.5,49.5,-40.828113625
-72.5,50.5,-41.3552646875
-72.5,51.5,-41.6841544375
-72.5,52.5,-41.6988409375
-72.5,53.5,-41.542946
-72.5,54.5,-41.1159961875
-72.5,55.5,-40.5182181875
-72.5,56.5,-39.646849375
-72.5,57.5,-38.5770978125
-72.5,58.5,-37.2014673125
-72.5,59.5,-35.513855125
-72.5,60.5,-33.652558125
-72.5,61.5,-31.881041625
-72.5,62.5,-30.0617990625
-72.5,63.5,-28.55496325
-72.5,64.5,-26.713276937499998
-72.5,65.5,-23.8693961875
-72.5,66.5,-20.693766687500002
-72.5,67.5,-20.2927254375
-72.5,68.5,-22.682006875
-72.5,69.5,-21.9654025
-72.5,70.5,-19.912678624999998
-72.5,71.5,-20.1716825
-72.5,72.5,-21.86496725
-72.5,73.5,-23.317618437500002
-72.5,74.5,-24.8718775625
-72.5,75.5,-27.277578375
-72.5,76.5,-29.9634209375
-72.5,77.5,-31.88571175
-72.5,78.5,-33.34327225
-72.5,79.5,-34.69153975
-72.5,80.5,-35.79416025
-72.5,81.5,-36.7466534375
-72.5,82.5,-37.615469624999996
-72.5,83.5,-38.322093875
-72.5,84.5,-38.8422641875
-72.5,85.5,-39.365073375
-72.5,86.5,-39.988891625
-72.5,87.5,-40.686515
-72.5,88.5,-41.3504145
-72.5,89.5,-41.9227905
-72.5,90.5,-42.4020595
-72.5,91.5,-43.0740405625
-72.5,92.5,-43.973448
-72.5,93.5,-44.8250764375
-72.5,94.5,-45.5013473125
-72.5,95.5,-45.85336525
-72.5,96.5,-46.0192766875
-72.5,97.5,-46.07879725
-72.5,98.5,-46.064035375
-72.5,99.5,-45.9822818125
-72.5,100.5,-45.899688875
-72.5,101.5,-45.793120625
-72.5,102.5,-45.8009650625
-72.5,103.5,-45.9098205625
-72.5,104.5,-46.045573
-72.5,105.5,-46.095448375
-72.5,106.5,-46.1562184375
-72.5,107.5,-46.1684868125
-72.5,108.5,-46.0385225625
-72.5,109.5,-45.892025125
-72.5,110.5,-45.8785563125
-72.5,111.5,-45.7570553125
-72.5,112.5,-45.5319768125
-72.5,113.5,-45.3364
-72.5,114.5,-45.1180020625
-72.5,115.5,-45.027567625
-72.5,116.5,-45.0363989375
-72.5,117.5,-45.040496
-72.5,118.5,-45.0598765625
-72.5,119.5,-45.1320754375
-72.5,120.5,-45.1804858125
-72.5,121.5,-45.2243306875
-72.5,122.5,-45.2890969375
-72.5,123.5,-45.4327135625
-72.5,124.5,-45.7313098125
-72.5,125.5,-46.0523183125
-72.5,126.5,-46.1743650625
-72.5,127.5,-46.0801686875
-72.5,128.5,-45.854736375
-72.5,129.5,-45.6485279375
-72.5,130.5,-45.434121937499995
-72.5,131.5,-45.1937341875
-72.5,132.5,-44.772365375
-72.5,133.5,-43.9444754375
-72.5,134.5,-43.087260375
-72.5,135.5,-42.5802124375
-72.5,136.5,-42.1198321875
-72.5,137.5,-41.9415398125
-72.5,138.5,-41.83613125
-72.5,139.5,-41.4260054375
-72.5,140.5,-41.07750425
-72.5,141.5,-40.9085493125
-72.5,142.5,-40.82002725
-72.5,143.5,-40.710613
-72.5,144.5,-40.4743863125
-72.5,145.5,-40.054587375
-72.5,146.5,-39.5442216875
-72.5,147.5,-39.010946625
-72.5,148.5,-38.4511415625
-72.5,149.5,-37.829315125
-72.5,150.5,-37.2786855625
-72.5,151.5,-36.7947396875
-72.5,152.5,-36.4308375625
-72.5,153.5,-36.141197125
-72.5,154.5,-35.8921181875
-72.5,155.5,-35.7321681875
-72.5,156.5,-35.4985658125
-72.5,157.5,-35.044312812499996
-72.5,158.5,-34.221873375
-72.5,159.5,-33.137644875
-72.5,160.5,-30.945494625000002
-72.5,161.5,-27.42663475
-72.5,162.5,-26.50456725
-72.5,163.5,-27.1121215625
-72.5,164.5,-27.591136062500002
-72.5,165.5,-27.99612425
-72.5,166.5,-26.6080216875
-72.5,167.5,-24.95660475
-72.5,168.5,-22.5790214375
-72.5,169.5,-19.218646
-72.5,170.5,-14.60283378125
-72.5,171.5,-13.5126228125
-72.5,172.5,-13.85747528125
-72.5,173.5,-13.61119846875
-72.5,174.5,-13.3232135
-72.5,175.5,-13.17278853125
-72.5,176.5,-13.10919
-72.5,177.5,-13.09150125
-72.5,178.5,-13.02804175
-72.5,179.5,-12.847593250000001
-71.5,-179.5,-11.381978875
-71.5,-178.5,-11.22215278125
-71.5,-177.5,-11.15842809375
-71.5,-176.5,-11.1835974375
-71.5,-175.5,-11.26200871875
-71.5,-174.5,-11.36697965625
-71.5,-173.5,-11.46389578125
-71.5,-172.5,-11.558136062500001
-71.5,-171.5,-11.71097940625
-71.5,-170.5,-11.90956690625
-71.5,-169.5,-12.0446205625
-71.5,-168.5,-12.0516031875
-71.5,-167.5,-12.002382375
-71.5,-166.5,-11.997034125
-71.5,-165.5,-12.059461500000001
-71.5,-164.5,-12.10677159375
-71.5,-163.5,-12.15922353125
-71.5,-162.5,-12.22040575
-71.5,-161.5,-12.259792375
-71.5,-160.5,-12.31946753125
-71.5,-159.5,-12.33047684375
-71.5,-158.5,-12.248352125
-71.5,-157.5,-12.14866071875
-71.5,-156.5,-12.052095375
-71.5,-155.5,-11.89499278125
-71.5,-154.5,-11.679288906250001
-71.5,-153.5,-11.39992334375
-71.5,-152.5,-11.119667125
-71.5,-151.5,-10.8977145625
-71.5,-150.5,-10.68693728125
-71.5,-149.5,-10.44422146875
-71.5,-148.5,-10.155407
-71.5,-147.5,-9.84082215625
-71.5,-146.5,-9.513332375000001
-71.5,-145.5,-9.17681121875
-71.5,-144.5,-8.8845328125
-71.5,-143.5,-8.680852875
-71.5,-142.5,-8.552730624999999
-71.5,-141.5,-8.4620153125
-71.5,-140.5,-8.26618198125
-71.5,-139.5,-7.96657564375
-71.5,-138.5,-7.5846863
-71.5,-137.5,-7.15611835625
-71.5,-136.5,-6.76095580625
-71.5,-135.5,-6.57889940625
-71.5,-134.5,-6.5955639375
-71.5,-133.5,-6.63076780625
-71.5,-132.5,-6.67042925625
-71.5,-131.5,-6.75886156875
-71.5,-130.5,-6.88945198125
-71.5,-129.5,-6.96936031875
-71.5,-128.5,-6.9441718875
-71.5,-127.5,-6.8443717812500005
-71.5,-126.5,-6.7079982625
-71.5,-125.5,-6.5712986375
-71.5,-124.5,-6.41780858125
-71.5,-123.5,-6.2546501125
-71.5,-122.5,-6.16888425
-71.5,-121.5,-6.1597042
-71.5,-120.5,-6.14830210625
-71.5,-119.5,-6.1054496625
-71.5,-118.5,-5.98266603125
-71.5,-117.5,-5.83484838125
-71.5,-116.5,-5.79294968125
-71.5,-115.5,-5.84216498125
-71.5,-114.5,-5.89140889375
-71.5,-113.5,-5.924366
-71.5,-112.5,-5.91235355
-71.5,-111.5,-5.8239364875
-71.5,-110.5,-5.67123415
-71.5,-109.5,-5.62454036875
-71.5,-108.5,-5.6948490125
-71.5,-107.5,-5.8291625875
-71.5,-106.5,-6.02255248125
-71.5,-105.5,-6.24942970625
-71.5,-104.5,-6.4347515
-71.5,-103.5,-6.51072121875
-71.5,-102.5,-6.75452614375
-71.5,-101.5,-7.60430151875
-71.5,-100.5,-8.061563475
-71.5,-99.5,-8.2784404625
-71.5,-98.5,-8.8978691625
-71.5,-97.5,-8.9838867
-71.5,-96.5,-8.9953099125
-71.5,-95.5,-8.766147643750001
-71.5,-94.5,-8.391061875
-71.5,-93.5,-8.4224205
-71.5,-92.5,-8.378448531250001
-71.5,-91.5,-8.34436426875
-71.5,-90.5,-8.35408408125
-71.5,-89.5,-8.378797525
-71.5,-88.5,-8.38583376875
-71.5,-87.5,-8.38231656875
-71.5,-86.5,-8.390523775
-71.5,-85.5,-8.34238820625
-71.5,-84.5,-8.32499308125
-71.5,-83.5,-8.4002170625
-71.5,-82.5,-8.59664921875
-71.5,-81.5,-8.84308059375
-71.5,-80.5,-8.87779434375
-71.5,-79.5,-8.81505584375
-71.5,-78.5,-8.75862696875
-71.5,-77.5,-8.5544299875
-71.5,-76.5,-8.21206661875
-71.5,-75.5,-8.15863233125
-71.5,-74.5,-8.891582475
-71.5,-73.5,-9.647521975
-71.5,-72.5,-10.311645468750001
-71.5,-71.5,-10.55603215625
-71.5,-70.5,-11.026989
-71.5,-69.5,-11.87373175
-71.5,-68.5,-11.1284885
-71.5,-67.5,-9.1671925
-71.5,-66.5,-11.57662203125
-71.5,-65.5,-15.1262206875
-71.5,-64.5,-18.09364875
-71.5,-63.5,-18.5707998125
-71.5,-62.5,-15.78271390625
-71.5,-61.5,-14.80238925
-71.5,-60.5,-14.83317375
-71.5,-59.5,-13.52463721875
-71.5,-58.5,-13.3069573125
-71.5,-57.5,-13.2544039375
-71.5,-56.5,-13.10624121875
-71.5,-55.5,-12.97081375
-71.5,-54.5,-12.85924521875
-71.5,-53.5,-12.780937187500001
-71.5,-52.5,-12.64599415625
-71.5,-51.5,-12.4377136875
-71.5,-50.5,-12.14821425
-71.5,-49.5,-11.735544125
-71.5,-48.5,-11.31890859375
-71.5,-47.5,-10.9513721875
-71.5,-46.5,-10.657176937500001
-71.5,-45.5,-10.4775181875
-71.5,-44.5,-10.40011409375
-71.5,-43.5,-10.34067903125
-71.5,-42.5,-10.333954
-71.5,-41.5,-10.4960308125
-71.5,-40.5,-10.7081908125
-71.5,-39.5,-10.7836780625
-71.5,-38.5,-10.683612875
-71.5,-37.5,-10.59490771875
-71.5,-36.5,-10.57075696875
-71.5,-35.5,-10.58390815625
-71.5,-34.5,-10.59657684375
-71.5,-33.5,-10.68084525
-71.5,-32.5,-10.7512474375
-71.5,-31.5,-10.73809821875
-71.5,-30.5,-10.704874
-71.5,-29.5,-10.637174625
-71.5,-28.5,-10.52421196875
-71.5,-27.5,-10.343341875
-71.5,-26.5,-10.15314490625
-71.5,-25.5,-9.99358565625
-71.5,-24.5,-9.90288159375
-71.5,-23.5,-9.818142
-71.5,-22.5,-9.698265093749999
-71.5,-21.5,-9.59088521875
-71.5,-20.5,-9.4734401875
-71.5,-19.5,-9.4901313125
-71.5,-18.5,-9.588603875
-71.5,-17.5,-9.77346990625
-71.5,-16.5,-10.005187875
-71.5,-15.5,-10.146545375
-71.5,-14.5,-10.57791896875
-71.5,-13.5,-11.2031460625
-71.5,-12.5,-12.64163015625
-71.5,-11.5,-13.987793
-71.5,-10.5,-14.575370812500001
-71.5,-9.5,-15.802185
-71.5,-8.5,-15.46577084375
-71.5,-7.5,-14.63394165625
-71.5,-6.5,-14.779308375
-71.5,-5.5,-15.737649906249999
-71.5,-4.5,-16.0765256875
-71.5,-3.5,-15.569082343749999
-71.5,-2.5,-15.57312096875
-71.5,-1.5,-14.885518
-71.5,-0.5,-13.8845425
-71.5,0.5,-14.068156312500001
-71.5,1.5,-15.46044075
-71.5,2.5,-17.493907
-71.5,3.5,-18.58921240625
-71.5,4.5,-19.4654254375
-71.5,5.5,-19.4867046875
-71.5,6.5,-19.96498978125
-71.5,7.5,-19.99474153125
-71.5,8.5,-19.402505875
-71.5,9.5,-20.7047434375
-71.5,10.5,-21.8203125625
-71.5,11.5,-22.6626796875
-71.5,12.5,-22.59087275
-71.5,13.5,-21.4379461875
-71.5,14.5,-19.9595555625
-71.5,15.5,-19.457997375
-71.5,16.5,-19.4751596875
-71.5,17.5,-19.674500375
-71.5,18.5,-19.5624294375
-71.5,19.5,-18.8507776875
-71.5,20.5,-18.3332100625
-71.5,21.5,-18.4405201875
-71.5,22.5,-18.6683245
-71.5,23.5,-18.7669658125
-71.5,24.5,-18.827098875
-71.5,25.5,-18.198686625
-71.5,26.5,-17.64013965625
-71.5,27.5,-18.493916375
-71.5,28.5,-20.247447125
-71.5,29.5,-21.5575476875
-71.5,30.5,-22.517700125
-71.5,31.5,-23.3326711875
-71.5,32.5,-24.0101509375
-71.5,33.5,-24.780050375
-71.5,34.5,-25.3546331875
-71.5,35.5,-26.4129428125
-71.5,36.5,-28.4732571875
-71.5,37.5,-29.676056
-71.5,38.5,-30.023874375
-71.5,39.5,-30.301827437500002
-71.5,40.5,-30.913450125
-71.5,41.5,-31.703359
-71.5,42.5,-32.6408691875
-71.5,43.5,-33.6446206875
-71.5,44.5,-34.625336625
-71.5,45.5,-35.4455125625
-71.5,46.5,-36.16189575
-71.5,47.5,-36.817606999999995
-71.5,48.5,-37.462440875
-71.5,49.5,-38.062335875
-71.5,50.5,-38.8083686875
-71.5,51.5,-39.5760290625
-71.5,52.5,-40.1364755625
-71.5,53.5,-40.4217108125
-71.5,54.5,-40.528838125
-71.5,55.5,-40.3748559375
-71.5,56.5,-39.831216875
-71.5,57.5,-38.85734075
-71.5,58.5,-37.6257006875
-71.5,59.5,-36.369018625
-71.5,60.5,-35.1481525
-71.5,61.5,-33.930602875
-71.5,62.5,-32.558319
-71.5,63.5,-30.908082
-71.5,64.5,-28.836110125
-71.5,65.5,-26.3942470625
-71.5,66.5,-22.7803724375
-71.5,67.5,-18.34593675
-71.5,68.5,-17.43338775
-71.5,69.5,-19.60718925
-71.5,70.5,-20.09081175
-71.5,71.5,-18.3214836875
-71.5,72.5,-18.7568073125
-71.5,73.5,-21.01837075
-71.5,74.5,-22.8135480625
-71.5,75.5,-24.283224
-71.5,76.5,-26.0122786875
-71.5,77.5,-28.0406904375
-71.5,78.5,-29.732675687500002
-71.5,79.5,-31.161579125
-71.5,80.5,-32.6331376875
-71.5,81.5,-33.8689978125
-71.5,82.5,-34.8942584375
-71.5,83.5,-35.75593
-71.5,84.5,-36.475117
-71.5,85.5,-37.03282
-71.5,86.5,-37.5290546875
-71.5,87.5,-38.1214103125
-71.5,88.5,-38.7186289375
-71.5,89.5,-39.2054043125
-71.5,90.5,-39.6030786875
-71.5,91.5,-40.0166816875
-71.5,92.5,-40.6012876875
-71.5,93.5,-41.35963025
-71.5,94.5,-42.06521625
-71.5,95.5,-42.435944
-71.5,96.5,-42.5979835
-71.5,97.5,-42.72642125
-71.5,98.5,-42.81474675
-71.5,99.5,-42.926482875
-71.5,100.5,-43.0717355
-71.5,101.5,-43.2787285
-71.5,102.5,-43.56664
-71.5,103.5,-43.9701281875
-71.5,104.5,-44.446337875
-71.5,105.5,-44.8746851875
-71.5,106.5,-45.020058375
-71.5,107.5,-44.782470625
-71.5,108.5,-44.309114375
-71.5,109.5,-43.7644575625
-71.5,110.5,-43.1690883125
-71.5,111.5,-42.594165062500004
-71.5,112.5,-42.1395663125
-71.5,113.5,-41.900960375
-71.5,114.5,-41.836863375
-71.5,115.5,-41.8038739375
-71.5,116.5,-41.709587
-71.5,117.5,-41.6232618125
-71.5,118.5,-41.6335253125
-71.5,119.5,-41.7268973125
-71.5,120.5,-41.8122463125
-71.5,121.5,-41.8406170625
-71.5,122.5,-41.9132185625
-71.5,123.5,-42.0389710625
-71.5,124.5,-42.296030125
-71.5,125.5,-42.6851414375
-71.5,126.5,-42.9953165625
-71.5,127.5,-43.0915783125
-71.5,128.5,-43.0086449375
-71.5,129.5,-42.816082
-71.5,130.5,-42.6075945625
-71.5,131.5,-42.3663128125
-71.5,132.5,-41.995400125
-71.5,133.5,-41.589701812499996
-71.5,134.5,-41.235271187500004
-71.5,135.5,-40.8374129375
-71.5,136.5,-40.636301875
-71.5,137.5,-40.73955325
-71.5,138.5,-40.643637
-71.5,139.5,-40.192668312500004
-71.5,140.5,-39.6087460625
-71.5,141.5,-39.1044523125
-71.5,142.5,-38.8143093125
-71.5,143.5,-38.5443833125
-71.5,144.5,-38.0167638125
-71.5,145.5,-37.461366625
-71.5,146.5,-37.0292149375
-71.5,147.5,-36.6106355
-71.5,148.5,-36.1425991875
-71.5,149.5,-35.5505353125
-71.5,150.5,-34.9289645625
-71.5,151.5,-34.4352015
-71.5,152.5,-34.0765090625
-71.5,153.5,-33.7167159375
-71.5,154.5,-33.2469065
-71.5,155.5,-32.6676844375
-71.5,156.5,-32.0980550625
-71.5,157.5,-31.532539375
-71.5,158.5,-30.698161125
-71.5,159.5,-29.3197718125
-71.5,160.5,-24.636425
-71.5,161.5,-20.3403215625
-71.5,162.5,-20.7950945
-71.5,163.5,-22.82421875
-71.5,164.5,-22.639699
-71.5,165.5,-22.2779025
-71.5,166.5,-22.7335911875
-71.5,167.5,-21.646911375000002
-71.5,168.5,-20.1002369375
-71.5,169.5,-17.0269974375
-71.5,170.5,-13.62265128125
-71.5,171.5,-12.84226421875
-71.5,172.5,-12.78836825
-71.5,173.5,-12.63936428125
-71.5,174.5,-12.3352985625
-71.5,175.5,-12.200634125
-71.5,176.5,-12.0389633125
-71.5,177.5,-11.854229
-71.5,178.5,-11.6996345625
-71.5,179.5,-11.5440999375
-70.5,-179.5,-9.3823128125
-70.5,-178.5,-9.31522553125
-70.5,-177.5,-9.3203524375
-70.5,-176.5,-9.40313728125
-70.5,-175.5,-9.51629825
-70.5,-174.5,-9.63489153125
-70.5,-173.5,-9.7347068125
-70.5,-172.5,-9.8312491875
-70.5,-171.5,-9.932861375
-70.5,-170.5,-9.9683190625
-70.5,-169.5,-9.8935050625
-70.5,-168.5,-9.75440790625
-70.5,-167.5,-9.65602675
-70.5,-166.5,-9.65665625
-70.5,-165.5,-9.7392271875
-70.5,-164.5,-9.88500975
-70.5,-163.5,-10.0808410625
-70.5,-162.5,-10.275198125
-70.5,-161.5,-10.45800409375
-70.5,-160.5,-10.66465196875
-70.5,-159.5,-10.828844
-70.5,-158.5,-10.8842564375
-70.5,-157.5,-10.847719187500001
-70.5,-156.5,-10.803083375
-70.5,-155.5,-10.7700596875
-70.5,-154.5,-10.6955566875
-70.5,-153.5,-10.53367046875
-70.5,-152.5,-10.3261795
-70.5,-151.5,-10.143726375
-70.5,-150.5,-9.972949968750001
-70.5,-149.5,-9.824175
-70.5,-148.5,-9.65402221875
-70.5,-147.5,-9.4425354375
-70.5,-146.5,-9.20578565625
-70.5,-145.5,-8.98679921875
-70.5,-144.5,-8.76575846875
-70.5,-143.5,-8.49268728125
-70.5,-142.5,-8.19567490625
-70.5,-141.5,-7.9221153125
-70.5,-140.5,-7.6760788
-70.5,-139.5,-7.41545678125
-70.5,-138.5,-7.107316975
-70.5,-137.5,-6.7540493375
-70.5,-136.5,-6.344175325
-70.5,-135.5,-5.9589729
-70.5,-134.5,-5.783699025
-70.5,-133.5,-5.83791928125
-70.5,-132.5,-5.9984436125
-70.5,-131.5,-6.15452005
-70.5,-130.5,-6.2374668375
-70.5,-129.5,-6.24700924375
-70.5,-128.5,-6.23252295
-70.5,-127.5,-6.17854885625
-70.5,-126.5,-6.0735511875
-70.5,-125.5,-5.97220801875
-70.5,-124.5,-5.89467238125
-70.5,-123.5,-5.75195124375
-70.5,-122.5,-5.57931135
-70.5,-121.5,-5.42778588125
-70.5,-120.5,-5.3069782
-70.5,-119.5,-5.25788305
-70.5,-118.5,-5.26837345
-70.5,-117.5,-5.20102690625
-70.5,-116.5,-5.08062555625
-70.5,-115.5,-5.05071831875
-70.5,-114.5,-5.1166897124999995
-70.5,-113.5,-5.18717576875
-70.5,-112.5,-5.2464103875
-70.5,-111.5,-5.24157713125
-70.5,-110.5,-5.170310975
-70.5,-109.5,-5.1609229625
-70.5,-108.5,-5.19915776875
-70.5,-107.5,-5.2216472375
-70.5,-106.5,-5.27382661875
-70.5,-105.5,-5.37341310625
-70.5,-104.5,-5.5035781875
-70.5,-103.5,-5.6552734375
-70.5,-102.5,-5.7857628
-70.5,-101.5,-5.8691310375
-70.5,-100.5,-5.93242449375
-70.5,-99.5,-5.9779415125
-70.5,-98.5,-6.05035398125
-70.5,-97.5,-6.13575553125
-70.5,-96.5,-6.28399849375
-70.5,-95.5,-6.36106110625
-70.5,-94.5,-6.380189875
-70.5,-93.5,-6.3978462375
-70.5,-92.5,-6.3855876625
-70.5,-91.5,-6.36354258125
-70.5,-90.5,-6.3796100875
-70.5,-89.5,-6.4551887625
-70.5,-88.5,-6.5914516
-70.5,-87.5,-6.72925945625
-70.5,-86.5,-6.82456590625
-70.5,-85.5,-6.91373630625
-70.5,-84.5,-7.06296731875
-70.5,-83.5,-7.26761056875
-70.5,-82.5,-7.428382825
-70.5,-81.5,-7.57963935625
-70.5,-80.5,-7.6102600125
-70.5,-79.5,-7.49693484375
-70.5,-78.5,-7.3523101625
-70.5,-77.5,-7.1752796375
-70.5,-76.5,-7.12255669375
-70.5,-75.5,-7.4739361375
-70.5,-74.5,-8.17353251875
-70.5,-73.5,-8.76955405
-70.5,-72.5,-9.1775704375
-70.5,-71.5,-9.0775948125
-70.5,-70.5,-9.074480031250001
-70.5,-69.5,-10.4264526875
-70.5,-68.5,-9.7371825625
-70.5,-67.5,-9.17570128125
-70.5,-66.5,-12.931526218750001
-70.5,-65.5,-16.6216650625
-70.5,-64.5,-19.163330125
-70.5,-63.5,-17.890890125
-70.5,-62.5,-14.3989153125
-70.5,-61.5,-14.065710062499999
-70.5,-60.5,-14.05941584375
-70.5,-59.5,-12.962484375
-70.5,-58.5,-12.587655968750001
-70.5,-57.5,-12.31225403125
-70.5,-56.5,-12.210487375
-70.5,-55.5,-12.2973040625
-70.5,-54.5,-12.3529568125
-70.5,-53.5,-12.27963828125
-70.5,-52.5,-12.10284234375
-70.5,-51.5,-11.819959687499999
-70.5,-50.5,-11.53485871875
-70.5,-49.5,-11.31632225
-70.5,-48.5,-11.15238575
-70.5,-47.5,-10.971508
-70.5,-46.5,-10.7081508125
-70.5,-45.5,-10.4938564375
-70.5,-44.5,-10.35102275
-70.5,-43.5,-10.27672203125
-70.5,-42.5,-10.4291190625
-70.5,-41.5,-10.685386625
-70.5,-40.5,-10.8329601875
-70.5,-39.5,-10.834472625
-70.5,-38.5,-10.71794696875
-70.5,-37.5,-10.5644245
-70.5,-36.5,-10.4667245
-70.5,-35.5,-10.434459625
-70.5,-34.5,-10.4251613125
-70.5,-33.5,-10.4287204375
-70.5,-32.5,-10.4470519375
-70.5,-31.5,-10.4976520625
-70.5,-30.5,-10.48218915625
-70.5,-29.5,-10.419261875
-70.5,-28.5,-10.31236840625
-70.5,-27.5,-10.1641465
-70.5,-26.5,-9.9754258125
-70.5,-25.5,-9.78438959375
-70.5,-24.5,-9.6444988125
-70.5,-23.5,-9.50034146875
-70.5,-22.5,-9.33565146875
-70.5,-21.5,-9.213296875000001
-70.5,-20.5,-9.156209875
