"V1","V2"
5.81752180559473e+29,0.0900000011451457
6.11242138275838e+29,0.960397304978284
5.50692984672724e+29,0.590109523192452
5.04826711758232e+29,0.00939155062122163
NA,NA
7.09171151649195e+29,0.554619041655105
5.6300048826848e+29,0.160000031534354
NA,NA
6.01416304939491e+29,0.0399999965546164
4.44542172900824e+29,1.87475206418339
4.4716074860794e+29,0.490000004035004
4.87604030664647e+29,0.0900000014788953
5.00643659694389e+29,0.0900000174834544
6.03110432302657e+29,0.359999999275429
NA,NA
6.56369689866801e+29,0.11056214599197
4.97563511049968e+29,1.9599999992692
4.59634394007968e+29,0.0900000020426992
NA,NA
4.4333886871852e+29,0.640000055375046
4.70256558010855e+29,0.0535824905434502
5.4985450944772e+29,0.0906190582894566
6.20295410855312e+29,0.0906190582894566
5.97695311659715e+29,1.32250002906748
5.14002855093767e+29,0.795832780149487
6.36692026970218e+29,0.938169563123398
6.58702054072528e+29,0.250000023599358
6.64057882632206e+29,1.29331974238762
NA,NA
6.23260199594223e+29,0.0906190582894566
5.63436476167186e+29,0.0400000008263261
6.14182892819553e+29,0.250000005470314
4.37000504254882e+29,0.999995870149619
5.57686596388325e+29,0.714190697235939
NA,NA
5.07157184876424e+29,1.44247304428016
7.91260988593302e+29,1.55026904925442
5.62310729282429e+29,0.00999999918626758
7.11250175233938e+29,0.250000037940852
4.96015284941267e+29,0.11056214599197
4.28986404395974e+29,0.0900000018858871
7.38954753521094e+29,0.489999937552597
NA,NA
5.07154019386849e+29,0.98179684250784
4.79020596349209e+29,0.0251911378264065
4.82314610298095e+29,0.0408282402009315
NA,NA
NA,NA
5.25371786158945e+29,0.299977841197906
4.65806824100069e+29,0.729097331454704
4.77094400414831e+29,0.944974302055303
6.9622613243002e+29,1.02533674074242
5.89314179775516e+29,0.158356250501901
6.08146687871034e+29,0.0899999980450986
5.46717712591812e+29,1.74554124097342
5.58131489761937e+29,0.0239946172074248
7.81024558175826e+29,0.0906190582894566
NA,NA
NA,NA
4.43038078841556e+29,0.0332479515748061
5.87321989846127e+29,0.00939155062122163
5.22219587007572e+29,1.87193263201747
5.45347385629475e+29,0.0213534028111804
5.5064887341114e+29,0.0328483692079789
6.29832879188014e+29,1.95999135745185
5.53856656050646e+29,0.158356250501901
5.12471956694573e+29,0.446920441121078
5.53598079848513e+29,0.0624999801346069
4.78288752014514e+29,0.254009348372469
5.60903843942763e+29,0.0899999693349341
5.0531699849269e+29,0.704909596951552
6.56337222601079e+29,0.0906190582894566
NA,NA
4.47657626877067e+29,0.122073354296323
5.31844657634032e+29,0.891264411710491
6.51224688190061e+29,0.0646392684227965
5.78925379284454e+29,0.0881555570511666
6.82774859415256e+29,1.88265271988569
5.87131258885302e+29,0.0395890604486186
4.75733446886661e+29,1.80928861169578
4.7292548044245e+29,0.0646392684227965
5.01630746064827e+29,1
5.31897279507661e+29,0.641536189319885
4.79026473280647e+29,0.250000005470314
6.14495378832901e+29,1.20999936371654
6.55276579009809e+29,1.00000005199189
4.7143284928945e+29,0.160000026145597
5.68084415512746e+29,0.250000031204905
NA,NA
5.43243432848059e+29,0.17220287952611
5.44532853922219e+29,0.0225000237446252
6.01193370910573e+29,0.640000000548495
4.80301390570459e+29,0.149027487970886
5.45466650729654e+29,0.062438751621113
6.41042082639973e+29,0.0906190582894566
5.45329573495062e+29,0.0721654115511988
7.13730010042304e+29,0.640000055375046
5.74701720419485e+29,0.678825613404452
5.89331277237435e+29,0.159997530707335
7.06024010992788e+29,0.245896962702177
NA,NA
5.86592422747644e+29,1.06089777963073e-06
4.6701957772513e+29,0.0395890604486186
NA,NA
6.18990177691808e+29,0.463586383855062
5.11948928975394e+29,0.00999999918626758
4.93486129592351e+29,0.249999953328898
5.55845788280665e+29,0.997941127781258
5.63452155571688e+29,0.153057817166929
5.51045864937894e+29,0.160000090489894
6.72964055232634e+29,1.31124958797872
5.67197316496612e+29,0.542813183433017
4.43488675577077e+29,1.04282758453495
7.34578477353379e+29,0.104916876003899
6.41635181866865e+29,1.31124958797872
5.23454966275964e+29,0.0900000159285108
4.85052465264798e+29,0.250000023599358
