Numb	Lon	Lat	Hcc	Sed	Hc	Type	DLy1	DLy2	DLy3	TLy1	TLy2	TLy3	VP1	VP2	VP3	VS1	VS2	VS3	VPN	VSN	RHO1	RHO2	RHO3	RHON
62625	164.5	-83.5	41.5239	0	41.5239	EXCT	13.7029	27.4058	41.5239	13.7029	13.7029	14.1181	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62626	165.5	-83.5	40.9736	0	40.9736	EXCT	13.5213	27.0426	40.9736	13.5213	13.5213	13.931	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62627	166.5	-83.5	40.2248	0	40.2248	EXCT	13.2742	26.5484	40.2248	13.2742	13.2742	13.6764	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62628	167.5	-83.5	39.3029	0	39.3029	EXCT	12.97	25.9399	39.3029	12.97	12.97	13.363	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62629	168.5	-83.5	38.2011	0	38.2011	EXCT	12.6064	25.2127	38.2011	12.6064	12.6064	12.9884	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62630	169.5	-83.5	37.0033	0	37.0033	EXCT	12.2111	24.4222	37.0033	12.2111	12.2111	12.5811	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62631	170.5	-83.5	35.8101	0	35.8101	EXCT	11.8173	23.6347	35.8101	11.8173	11.8173	12.1754	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62632	171.5	-83.5	34.7233	0	34.7233	EXCT	11.4587	22.9174	34.7233	11.4587	11.4587	11.8059	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62633	172.5	-83.5	33.805	0	33.805	EXCT	11.1556	22.3113	33.805	11.1556	11.1556	11.4937	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62634	173.5	-83.5	32.4425	0.57	33.0125	EXCT	11.276	21.9821	33.0125	10.706	10.706	11.0305	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62635	174.5	-83.5	31.058	1.24	32.298	EXCT	11.4892	21.7383	32.298	10.2492	10.2492	10.5597	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62636	175.5	-83.5	30.3949	1.24	31.6349	EXCT	11.2703	21.3006	31.6349	10.0303	10.0303	10.3343	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62637	176.5	-83.5	29.4256	1.57	30.9956	EXCT	11.2804	20.9909	30.9956	9.7104	9.7104	10.0047	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62638	177.5	-83.5	28.8916	1.57	30.4616	EXCT	11.1042	20.6384	30.4616	9.5342	9.5342	9.8231	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62639	178.5	-83.5	28.0252	2.11	30.1352	EXCT	11.3583	20.6066	30.1352	9.2483	9.2483	9.5286	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62640	179.5	-83.5	30.0055	0	30.0055	EXCT	9.9018	19.8036	30.0055	9.9018	9.9018	10.2019	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62641	-179.5	-84.5	36.9946	0	36.9946	EXCT	12.2082	24.4164	36.9946	12.2082	12.2082	12.5781	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62642	-178.5	-84.5	36.6825	0	36.6825	EXCT	12.1052	24.2104	36.6825	12.1052	12.1052	12.472	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62643	-177.5	-84.5	36.3035	0	36.3035	EXCT	11.9802	23.9603	36.3035	11.9802	11.9802	12.3432	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62644	-176.5	-84.5	36.0029	0	36.0029	EXCT	11.881	23.7619	36.0029	11.881	11.881	12.241	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62645	-175.5	-84.5	35.6836	0	35.6836	EXCT	11.7756	23.5512	35.6836	11.7756	11.7756	12.1324	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62646	-174.5	-84.5	35.226	0	35.226	EXCT	11.6246	23.2491	35.226	11.6246	11.6246	11.9768	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62647	-173.5	-84.5	34.678	0	34.678	EXCT	11.4438	22.8875	34.678	11.4438	11.4438	11.7905	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62648	-172.5	-84.5	34.0176	0	34.0176	EXCT	11.2258	22.4516	34.0176	11.2258	11.2258	11.566	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62649	-171.5	-84.5	33.3269	0	33.3269	EXCT	10.9979	21.9958	33.3269	10.9979	10.9979	11.3312	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62650	-170.5	-84.5	32.1537	0.5	32.6537	EXCT	11.1107	21.7215	32.6537	10.6107	10.6107	10.9323	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62651	-169.5	-84.5	31.3912	0.5	31.8912	EXCT	10.8591	21.2182	31.8912	10.3591	10.3591	10.673	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62652	-168.5	-84.5	29.3721	1.72	31.0921	EXCT	11.4128	21.1056	31.0921	9.6928	9.6928	9.9865	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62653	-167.5	-84.5	28.7312	1.72	30.4512	EXCT	11.2013	20.6826	30.4512	9.4813	9.4813	9.7686	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62654	-166.5	-84.5	27.3074	2.8	30.1074	EXCT	11.8115	20.8229	30.1074	9.0115	9.0115	9.2845	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62655	-165.5	-84.5	27.1907	2.8	29.9907	EXCT	11.7729	20.7458	29.9907	8.9729	8.9729	9.2448	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62656	-164.5	-84.5	26.5056	3.47	29.9756	EXCT	12.2169	20.9637	29.9756	8.7469	8.7469	9.0119	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62657	-163.5	-84.5	27.6413	2.35	29.9913	EXCT	11.4716	20.5932	29.9913	9.1216	9.1216	9.398	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62658	-162.5	-84.5	26.3994	3.6	29.9994	EXCT	12.3118	21.0236	29.9994	8.7118	8.7118	8.9758	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62659	-161.5	-84.5	26.404	3.6	30.004	EXCT	12.3133	21.0266	30.004	8.7133	8.7133	8.9774	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62660	-160.5	-84.5	25.8723	4.13	30.0023	EXCT	12.6679	21.2057	30.0023	8.5379	8.5379	8.7966	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62661	-159.5	-84.5	25.8668	4.13	29.9968	EXCT	12.6661	21.2021	29.9968	8.5361	8.5361	8.7947	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62662	-158.5	-84.5	25.6698	4.32	29.9898	EXCT	12.791	21.2621	29.9898	8.471	8.471	8.7277	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62663	-157.5	-84.5	25.8209	4.16	29.9809	EXCT	12.6809	21.2018	29.9809	8.5209	8.5209	8.7791	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62664	-156.5	-84.5	25.6118	4.39	30.0018	EXCT	12.8419	21.2938	30.0018	8.4519	8.4519	8.708	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62665	-155.5	-84.5	25.7355	4.39	30.1255	EXCT	12.8827	21.3754	30.1255	8.4927	8.4927	8.7501	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62666	-154.5	-84.5	26.0066	4.45	30.4566	EXCT	13.0322	21.6144	30.4566	8.5822	8.5822	8.8423	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62667	-153.5	-84.5	26.7125	4.3	31.0125	EXCT	13.1151	21.9302	31.0125	8.8151	8.8151	9.0822	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62668	-152.5	-84.5	27.1193	4.4	31.5193	EXCT	13.3494	22.2987	31.5193	8.9494	8.9494	9.2206	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62669	-151.5	-84.5	27.2521	4.4	31.6521	EXCT	13.3932	22.3864	31.6521	8.9932	8.9932	9.2657	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62670	-150.5	-84.5	26.8452	4.47	31.3152	EXCT	13.3289	22.1878	31.3152	8.8589	8.8589	9.1274	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62671	-149.5	-84.5	26.4325	4.26	30.6925	EXCT	12.9827	21.7055	30.6925	8.7227	8.7227	8.9871	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62672	-148.5	-84.5	25.8244	4.4	30.2244	EXCT	12.922	21.4441	30.2244	8.522	8.522	8.7803	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62673	-147.5	-84.5	25.6233	4.4	30.0233	EXCT	12.8557	21.3114	30.0233	8.4557	8.4557	8.7119	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62674	-146.5	-84.5	25.5756	4.4	29.9756	EXCT	12.8399	21.2799	29.9756	8.4399	8.4399	8.6957	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62675	-145.5	-84.5	25.9478	4.03	29.9778	EXCT	12.5928	21.1556	29.9778	8.5628	8.5628	8.8223	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62676	-144.5	-84.5	25.9598	4.03	29.9898	EXCT	12.5967	21.1635	29.9898	8.5667	8.5667	8.8263	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62677	-143.5	-84.5	25.9543	4.04	29.9943	EXCT	12.6049	21.1699	29.9943	8.5649	8.5649	8.8245	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62678	-142.5	-84.5	26.6166	3.38	29.9966	EXCT	12.1635	20.9469	29.9966	8.7835	8.7835	9.0496	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62679	-141.5	-84.5	26.2565	3.74	29.9965	EXCT	12.4046	21.0693	29.9965	8.6646	8.6646	8.9272	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62680	-140.5	-84.5	26.2564	3.74	29.9964	EXCT	12.4046	21.0693	29.9964	8.6646	8.6646	8.9272	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62681	-139.5	-84.5	26.5366	3.46	29.9966	EXCT	12.2171	20.9741	29.9966	8.7571	8.7571	9.0224	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62682	-138.5	-84.5	25.945	4.05	29.995	EXCT	12.6118	21.1737	29.995	8.5618	8.5618	8.8213	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62683	-137.5	-84.5	25.9409	4.05	29.9909	EXCT	12.6105	21.171	29.9909	8.5605	8.5605	8.8199	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62684	-136.5	-84.5	26.2752	3.71	29.9852	EXCT	12.3808	21.0516	29.9852	8.6708	8.6708	8.9336	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62685	-135.5	-84.5	25.9155	4.07	29.9855	EXCT	12.6221	21.1742	29.9855	8.5521	8.5521	8.8113	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62686	-134.5	-84.5	25.9478	4.07	30.0178	EXCT	12.6328	21.1955	30.0178	8.5628	8.5628	8.8223	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62687	-133.5	-84.5	26.9868	3.14	30.1268	EXCT	12.0456	20.9513	30.1268	8.9056	8.9056	9.1755	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62688	-132.5	-84.5	27.2052	3.14	30.3452	EXCT	12.1177	21.0955	30.3452	8.9777	8.9777	9.2498	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62689	-131.5	-84.5	28.6658	1.99	30.6558	EXCT	11.4497	20.9094	30.6558	9.4597	9.4597	9.7464	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62690	-130.5	-84.5	28.165	2.82	30.985	EXCT	12.1145	21.4089	30.985	9.2945	9.2945	9.5761	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62691	-129.5	-84.5	28.5004	2.82	31.3204	EXCT	12.2251	21.6302	31.3204	9.4051	9.4051	9.6901	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62692	-128.5	-84.5	29.8308	1.83	31.6608	EXCT	11.6742	21.5184	31.6608	9.8442	9.8442	10.1425	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62693	-127.5	-84.5	30.1241	1.87	31.9941	EXCT	11.8109	21.7519	31.9941	9.9409	9.9409	10.2422	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62694	-126.5	-84.5	30.6272	1.7	32.3272	EXCT	11.807	21.9139	32.3272	10.107	10.107	10.4132	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62695	-125.5	-84.5	30.9643	1.7	32.6643	EXCT	11.9182	22.1365	32.6643	10.2182	10.2182	10.5279	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62696	-124.5	-84.5	30.9842	2.01	32.9942	EXCT	12.2348	22.4595	32.9942	10.2248	10.2248	10.5346	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62697	-123.5	-84.5	31.8168	1.51	33.3268	EXCT	12.0095	22.5091	33.3268	10.4995	10.4995	10.8177	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62698	-122.5	-84.5	32.1539	1.51	33.6639	EXCT	12.1208	22.7316	33.6639	10.6108	10.6108	10.9323	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62699	-121.5	-84.5	33.3456	0.65	33.9956	EXCT	11.654	22.6581	33.9956	11.004	11.004	11.3375	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62700	-120.5	-84.5	33.3401	0.99	34.3301	EXCT	11.9922	22.9945	34.3301	11.0022	11.0022	11.3356	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62701	-119.5	-84.5	34.6694	0	34.6694	EXCT	11.4409	22.8818	34.6694	11.4409	11.4409	11.7876	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62702	-118.5	-84.5	35.0026	0	35.0026	EXCT	11.5508	23.1017	35.0026	11.5508	11.5508	11.9009	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62703	-117.5	-84.5	35.3321	0	35.3321	EXCT	11.6596	23.3192	35.3321	11.6596	11.6596	12.0129	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62704	-116.5	-84.5	35.6673	0	35.6673	EXCT	11.7702	23.5404	35.6673	11.7702	11.7702	12.1269	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62705	-115.5	-84.5	35.9976	0	35.9976	EXCT	11.8792	23.7584	35.9976	11.8792	11.8792	12.2392	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62706	-114.5	-84.5	36.3337	0	36.3337	EXCT	11.9901	23.9803	36.3337	11.9901	11.9901	12.3535	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62707	-113.5	-84.5	36.6756	0	36.6756	EXCT	12.103	24.2059	36.6756	12.103	12.103	12.4697	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62708	-112.5	-84.5	37.0126	0	37.0126	EXCT	12.2141	24.4283	37.0126	12.2141	12.2141	12.5843	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62709	-111.5	-84.5	37.3345	0	37.3345	EXCT	12.3204	24.6408	37.3345	12.3204	12.3204	12.6937	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62710	-110.5	-84.5	37.6208	0	37.6208	EXCT	12.4149	24.8297	37.6208	12.4149	12.4149	12.7911	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62711	-109.5	-84.5	37.8312	0	37.8312	EXCT	12.4843	24.9686	37.8312	12.4843	12.4843	12.8626	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62712	-108.5	-84.5	37.9519	0	37.9519	EXCT	12.5241	25.0483	37.9519	12.5241	12.5241	12.9037	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
62713	-107.5	-84.5	38.0019	0	38.0019	EXCT	12.5406	25.0813	38.0019	12.5406	12.5406	12.9206	6.022930001	6.375132233	6.757653375	3.40913683	3.652534983	3.831068228	8.009771127	4.371980676	2.721592906	2.802248086	2.900295863	3.29448233
