FID,Longitude,Latitude,Mean_HF,Median_HF,MEAN_Annual_Temp,Therm_Cond__W_per_m_K,Z85_Med_HF_km,Z122_Med_HF_km,Z85_Mean_HF_km,Z122_Mean_HF_km,rechargeDepth,Descriptio,rechargeVolume,grid_area_m2,crustTypeFull,crustType,crustTypeMin1,crustScheme2,combined_cv,combined_cr,rechargeShort,lat_int,lon_int,gradient,maxdepth
3957,-68.936,-75,100.0,100.0,-21.55,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020486650,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-75,-68,31.923105239868164,5.334798787324078
3956,-76.596,-75,100.0,100.0,-19.275,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020429051,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-75,-76,35.72513198852539,4.786144920691964
3955,-84.255,-75,100.0,100.0,-20.078125,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020486650,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-75,-84,36.96091079711914,4.611597993654418
3954,-91.915,-75,100.0,100.0,-17.85714286,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020480250,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-75,-91,35.46096420288086,4.729455296557316
3953,-99.574,-75,100.0,100.0,-14.1,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020435451,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-75,-99,37.17984008789063,4.357974640032651
3952,-107.234,-75,100.0,100.0,-12.25,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020486650,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,-107,30.47304916381836,5.093928548082364
3951,-114.894,-75,100.0,100.0,-14.89130435,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020480250,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-75,-114,33.74126434326172,4.583680807596248
3950,-122.553,-75,100.0,100.0,-17.13235294,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020480250,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-75,-122,36.83395767211914,4.347744663611255
3949,-130.213,-75,100.0,100.0,-14.42307692,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020486650,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,-130,35.81086730957031,4.6413789418024045
3948,-137.872,-75,100.0,100.0,-11.78571429,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020384251,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,-137,39.50402069091797,4.253842820083506
3947,-145.532,-75,100.0,100.0,-10.13157895,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020480250,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,-145,49.58823013305664,2.374807870677141
3946,-153.191,-75,59.6899986,59.6899986,-12.36842105,2.5,3.560060395,5.109733744,3.560060395,5.109733744,icesheet,ice_sheet,ice,49020486650,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,-153,55.487403869628906,2.122783072883734
3945,-160.851,-75,62.3100014,62.3100014,-12.5,2.5,3.410367441,4.894880327,3.410367441,4.894880327,icesheet,ice_sheet,ice,49020480250,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,-160,68.01705169677734,1.7323122046631778
3944,-168.511,-75,73.0199966,57.5299988,-13.72881356,2.5,3.69372509,5.301581894,2.910161735,4.17693802,icesheet,ice_sheet,ice,49020486650,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,-168,60.762203216552734,1.9388059216349147
3943,-176.17,-75,73.0199966,61.2700005,-12.9,2.5,3.468255235,4.977966338,2.910161735,4.17693802,icesheet,ice_sheet,ice,49023691860,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,-176,63.68425369262695,1.8499863707528184
3942,175.5,-77,65.0,65.0,-16.09913793,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50063568218,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-77,175,64.7734603881836,1.8189256329772283
3941,166.5,-77,65.0,65.0,-17.29166667,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-77,166,109.0,2.327057040352079
3940,157.5,-77,65.0,65.0,-29.77678571,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,M-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-77,157,27.414756774902344,5.25347722705839
3939,148.5,-77,65.0,65.0,-36.79924242,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,M-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-77,148,28.59235191345215,4.817259799908474
3938,139.5,-77,65.0,65.0,-40.2734375,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-77,139,29.001428604125977,4.683204157825338
3937,130.5,-77,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-77,130,23.52778625488281,5.913862406221985
3936,121.5,-77,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-77,121,26.277305603027344,5.470862426086378
3935,112.5,-77,65.0,65.0,-44.08088235,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-77,112,20.63120651245117,7.07708699198872
3934,103.5,-77,65.0,65.0,-44.92857143,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-77,103,21.28046607971192,6.766629681299695
3933,94.5,-77,65.0,65.0,-45.0,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-77,94,24.402557373046875,5.860892804008668
3932,85.5,-77,65.0,65.0,-42.32421875,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-77,85,24.513994216918945,6.061022979356755
3931,76.5,-77,65.0,65.0,-34.82142857,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-77,76,26.28686714172364,5.535933757422862
3930,67.5,-77,65.0,65.0,-31.99519231,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,67,26.1275634765625,5.614365999212496
3929,58.5,-77,65.0,65.0,-37.96296296,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,58,25.623994827270508,5.774832811640802
3928,49.5,-77,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-77,49,24.02153968811035,6.07012100826514
3927,40.5,-77,65.0,65.0,-44.79508197,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-77,40,21.852344512939453,6.493871450881834
3926,31.5,-77,65.0,65.0,-44.01923077,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-77,31,24.056236267089844,5.737775783290425
3925,22.5,-77,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,22,26.591773986816406,5.2011038239185305
3924,13.5,-77,65.0,65.0,-42.02651515,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,13,26.90172004699707,5.169935702504439
3923,4.5,-77,65.0,65.0,-36.72348485,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,4,31.954158782958984,4.34303717631828
3922,-4.5,-77,65.0,65.0,-30.625,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,I2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-77,-4,32.63795471191406,4.333829898233272
3921,-13.5,-77,65.0,65.0,-28.61842105,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,I2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-77,-13,25.404111862182617,5.383941372797088
3920,-22.5,-77,65.0,65.0,-24.67592593,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,-22,24.63036346435547,6.38065338849287
3919,-31.5,-77,65.0,65.0,-15.625,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,-31,28.82270812988281,5.613714238250963
3918,-40.5,-77,65.0,65.0,-13.671875,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,-40,40.63628005981445,2.896680792324106
3917,-49.5,-77,65.0,65.0,-14.83173077,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,50061937027,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,-49,25.95042610168457,4.529676387610775
3916,-58.5,-77,100.0,100.0,-22.4375,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,-58,32.47539520263672,3.6223658766371263
3915,-67.5,-77,100.0,100.0,-23.75,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-77,-67,40.13743591308594,2.932592430961145
3914,-76.5,-77,100.0,100.0,-23.75,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-77,-76,35.664878845214844,4.786280289899628
3913,-85.5,-77,100.0,100.0,-26.2109375,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-77,-85,34.721092224121094,4.949690763666168
3912,-94.5,-77,100.0,100.0,-23.91129032,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-77,-94,35.494354248046875,4.73266337271011
3911,-103.5,-77,100.0,100.0,-20.5,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-77,-103,36.123046875,4.527976632625551
3910,-112.5,-77,100.0,100.0,-24.5,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-77,-112,35.205177307128906,4.5792725074306535
3909,-121.5,-77,100.0,100.0,-27.4609375,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-77,-121,35.85376739501953,4.574861031052477
3908,-130.5,-77,100.0,100.0,-27.18181818,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-77,-130,37.99843978881836,4.460189195198282
3907,-139.5,-77,100.0,100.0,-19.89224138,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-77,-139,38.01243591308594,4.469538822602832
3906,-148.5,-77,100.0,100.0,-14.84042553,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-77,-148,56.42719650268555,2.0874907531349787
3905,-157.5,-77,100.0,100.0,-13.56557377,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,50061937027,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-77,-157,39.31920623779297,4.215382016068811
3904,-166.5,-77,75.9499969,62.0,-14.96478873,2.5,3.427419355,4.919354839,2.797893465,4.015800032,icesheet,ice_sheet,ice,50061937027,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-77,-166,45.91598892211914,2.564326069351936
3903,-175.5,-77,75.9499969,62.0,-15.0,2.5,3.427419355,4.919354839,2.797893465,4.015800032,icesheet,ice_sheet,ice,50063568218,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-77,-175,62.55160140991211,1.883431506051356
3902,174.706,-79,65.0,65.0,-23.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49958243697,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-79,174,69.1344223022461,1.7043545114721332
3901,164.118,-79,65.0,65.0,-23.57954545,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,164,75.99063873291016,1.5507820931060674
3900,153.529,-79,65.0,65.0,-31.54411765,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,M-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,153,28.44478225708008,4.939866909565419
3899,142.941,-79,65.0,65.0,-37.4537037,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957509596,M-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,142,27.50920295715332,5.1135235063322
3898,132.353,-79,65.0,65.0,-41.88356164,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957368050,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,132,27.405223846435547,5.084784017968444
3897,121.765,-79,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,121,26.45016098022461,5.470086854489247
3896,111.176,-79,65.0,65.0,-44.13333333,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,111,25.474090576171875,5.705437567385089
3895,100.588,-79,65.0,65.0,-44.87804878,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957509596,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,100,22.700607299804688,6.422704777637849
3894,90.0,-79,65.0,65.0,-43.28358209,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,90,24.04191780090332,6.196810281240469
3893,79.412,-79,65.0,65.0,-43.80208333,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957368050,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,79,29.104331970214844,5.14554928326253
3892,68.824,-79,65.0,65.0,-42.21830986,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957434105,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-79,68,20.35089111328125,7.238140226020197
3891,58.235,-79,65.0,65.0,-43.59797297,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957438823,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,58,15.760093688964844,9.292005576394464
3890,47.647,-79,65.0,65.0,-38.6380597,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-79,47,21.94327545166016,6.456578864021818
3889,37.059,-79,65.0,65.0,-43.95547945,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957438823,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,37,17.15498161315918,8.248466446724981
3888,26.471,-79,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,26,24.103984832763672,6.0179518659394375
3887,15.882,-79,65.0,65.0,-40.41666667,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957438823,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,15,27.69657516479492,5.32301470586913
3886,5.294,-79,65.0,65.0,-35.28481013,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,5,31.68709182739257,4.684319353467385
3885,-5.294,-79,65.0,65.0,-29.55,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957438823,I2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,-5,31.38492202758789,4.651688471204398
3884,-15.882,-79,65.0,65.0,-27.48376623,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957434105,I2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,-15,29.40157890319824,4.760593238868123
3883,-26.471,-79,65.0,65.0,-24.96794872,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,I2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-79,-26,29.36238670349121,5.28661090851283
3882,-37.059,-79,65.0,65.0,-23.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957438823,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-79,-37,48.97403335571289,2.404530297004071
3881,-47.647,-79,65.0,65.0,-23.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49957363332,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-79,-47,32.24371719360352,5.0364266775500806
3880,-58.235,-79,100.0,100.0,-23.75,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49957438823,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,-58,38.49533081054688,3.057364648051011
3879,-68.824,-79,100.0,100.0,-23.75,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49957401077,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,-68,41.86274337768555,2.8120182452787077
3878,-79.412,-79,100.0,100.0,-24.43181818,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49957401077,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-79,-79,33.4566650390625,5.061159504074629
3877,-90.0,-79,100.0,100.0,-27.79929577,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49957401077,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,-90,31.55837631225586,5.447443795727354
3876,-100.588,-79,100.0,100.0,-27.74350649,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49957401077,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,-100,33.9306526184082,4.971239046147132
3875,-111.176,-79,100.0,100.0,-26.69871795,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49957401077,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,-111,40.75663757324219,4.117966375681091
3874,-121.765,-79,100.0,100.0,-26.60714286,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49957401077,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,-121,37.735389709472656,4.48130418510134
3873,-132.353,-79,100.0,100.0,-24.85714286,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49957434105,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-79,-132,39.474308013916016,4.295836070026015
